source,pollster,time,state,primary,ALP,COA,GRN,OTH,tweet_id
ghost,Morgan,2015-04-20 08:03:00,Federal,false,53.0,47.0,N/A,N/A,5.90063e+17
ghost,Essential,2015-04-14 07:15:00,Federal,true,39.0,41.0,10.0,2.0,5.87877e+17
ghost,Essential,2015-04-14 07:14:00,Federal,false,52.0,48.0,N/A,N/A,5.87877e+17
ghost,Ipsos,2015-04-13 00:25:00,Federal,false,53.0,47.0,N/A,N/A,5.87411e+17
ghost,Ipsos,2015-04-13 00:24:00,Federal,false,48.0,52.0,N/A,N/A,5.87411e+17
ghost,Ipsos,2015-04-13 00:24:00,Federal,false,59.0,41.0,N/A,N/A,5.87411e+17
ghost,Essential,2015-04-08 07:20:00,Federal,true,38.0,39.0,12.0,0,6.28466e+17
ghost,Essential,2015-04-08 07:20:00,Federal,false,53.0,47.0,N/A,N/A,6.28465e+17
ghost,Newspoll,2015-04-05 12:34:00,Federal,false,52.0,48.0,N/A,N/A,5.95205e+17
ghost,Newspoll,2015-04-05 12:34:00,Federal,true,35.0,39.0,12.0,0,5.95205e+17
ghost,Morgan,2015-04-05 07:19:00,Federal,true,37.5,40.0,11.5,0,5.95126e+17
ghost,Morgan,2015-04-05 07:18:00,Federal,false,53.5,46.5,N/A,N/A,5.95125e+17
ghost,Essential,2015-03-31 06:17:00,Federal,true,40.0,40.0,10.0,0,5.82789e+17
ghost,Essential,2015-03-31 06:17:00,Federal,false,53.0,47.0,N/A,N/A,5.82789e+17
